Número de Extracto,Fecha Contable,Estado,Referencia,Fecha Efectiva,Descripción,Tipo,Monto,Banco,Cuenta Bancaria,Cuenta Contable,Sub-cuenta,Código de Transacción,Divisa
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100140,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,80734.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100141,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,150953.52,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100119,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,23149.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100118,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,25524.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100070,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,1078.41,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100130,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,37521.35,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100135,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,90880.73,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100136,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,277310.23,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100131,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,135822.4,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100040,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,3474.84,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100119,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,25769.72,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100120,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,240006.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100138,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,24464.74,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,D80100139,2026-04-03,LIQ TARJETA DEBITO MAESTRO BDV-LIQ TARJETA DEBITO MAESTRO BDV,CREDIT,143694.9,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017425,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3300002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1172516.19,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4180002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1984012.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4230002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4347848.89,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6080002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3937713.86,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1020002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,3105.78,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2100002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1242248.64,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3190002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1401427.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4220002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4322180.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4270002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3713389.88,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1420002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1059464.64,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2120002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4871891.64,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3040002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1975211.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4800002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3522775.68,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1380002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2123377.02,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1420002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,11120.2,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1610002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,5858.68,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC2090002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,13072.95,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC2820002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,4953.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2970002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4208508.11,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5040002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3459238.66,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6030002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1498389.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC7030002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,7363.03,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1080002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1794130.87,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2090002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2233288.84,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4280002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4208351.75,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4400002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,5684390.35,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1050002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,36412.97,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1090002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2686520.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1290002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,824494.22,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC3130002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,4953.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3230002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1878601.81,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5000002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1261065.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6000002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1173489.19,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC6040002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,6482.07,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6660002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2706954.4,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5910002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2065943.91,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2080002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2731598.63,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5500002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3733343.13,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1040002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,777038.47,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1090002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,936.79,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1350002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,608917.51,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1670002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1387640.62,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1680002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,25465.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1710002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,4678.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC2120002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,7856.62,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2690002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1918348.26,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC3040002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,1377.44,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3100002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2079871.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC3230002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,14037.42,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4170002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1537187.85,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5990002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1482194.15,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD5060002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,855487.43,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC6680002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,5317.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC6750002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,743.08,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6800002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3724321.38,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD8010002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2655515.49,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1250002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,912140.3,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2050002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2161902.6,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2880002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1434180.8,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4130002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2302964.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1180002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1120576.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1360002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,7597.25,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC2980002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,12635.93,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC3030002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,6175.68,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3080002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1623783.7,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC4230002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,5327.56,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC4240002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,23282.2,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC4250002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,10444.69,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC5000002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,12404.3,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC5990002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,6313.18,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6750002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3178597.98,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1340002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,857014.0,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1360002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,888017.53,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1610002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,2688989.85,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2860002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1204449.99,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4010002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3248283.84,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD4840002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,4280671.18,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD6060002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1021587.65,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1020002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1430945.34,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC1530002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,16566.14,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD1820002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1046637.07,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC2720002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,13065.47,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD2820002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,1441981.45,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BD3070002,2026-04-03,LIQUIDACION TDD BIOPAGOBDV-LIQUIDACION TDD BIOPAGOBDV,CREDIT,3852709.06,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017403,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC3070002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,5886.54,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
P-9 2026 03 al 03 18,2026-04-30,UNRECONCILED,BC4180002,2026-04-03,LIQUIDACION TDC BIOPAGOBDV-LIQUIDACION TDC BIOPAGOBDV,CREDIT,16662.76,VENEZUELA MERCHANT,01020684710000014766,110108,0006,CD-0017402,VES
